Time/S,Force/N
13.6,2.050297
13.61,2.051131
13.62,2.051695
13.63,2.052752
13.64,2.055883
13.65,2.061184
13.66,2.067057
13.67,2.072668
13.68,2.077985
13.69,2.082062
13.7,2.08497
13.71,2.088809
13.72,2.093434
13.73,2.095938
13.74,2.096168
13.75,2.097503
13.76,2.101151
13.77,2.104704
13.78,2.105943
13.79,2.104862
13.8,2.103527
13.81,2.104084
13.82,2.105872
13.83,2.106412
13.84,2.104632
13.85,2.101509
13.86,2.099268
13.87,2.099156
13.88,2.09953
13.89,2.09829
13.9,2.096653
13.91,2.097321
13.92,2.099578
13.93,2.099959
13.94,2.097646
13.95,2.095437
13.96,2.095056
13.97,2.095175
13.98,2.094674
13.99,2.094301
14,2.094364
14.01,2.093132
14.02,2.089715
14.03,2.085431
14.04,2.081291
14.05,2.077405
14.06,2.074432
14.07,2.072461
14.08,2.069958
14.09,2.066724
14.1,2.064919
14.11,2.065213
14.12,2.064745
14.13,2.061152
14.14,2.055724
14.15,2.05098
14.16,2.047586
14.17,2.044813
14.18,2.041467
14.19,2.03681
14.2,2.031692
14.21,2.027639
14.22,2.024531
14.23,2.020915
14.24,2.015924
14.25,2.009495
14.26,2.002001
14.27,1.994848
14.28,1.989118
14.29,1.984064
14.3,1.979431
14.31,1.97591
14.32,1.972961
14.33,1.969075
14.34,1.964331
14.35,1.960389
14.36,1.957973
14.37,1.955326
14.38,1.950614
14.39,1.945051
14.4,1.941935
14.41,1.942603
14.42,1.94424
14.43,1.942857
14.44,1.938764
14.45,1.936483
14.46,1.93851
14.47,1.94219
14.48,1.943469
14.49,1.941562
14.5,1.939519
14.51,1.940036
14.52,1.941768
14.53,1.941768
14.54,1.940028
14.55,1.93886
14.56,1.939543
14.57,1.941427
14.58,1.942452
14.59,1.940807
14.6,1.938613
14.61,1.940076
14.62,1.943866
14.63,1.944685
14.64,1.942587
14.65,1.941792
14.66,1.942468
14.67,1.94219
14.68,1.941347
14.69,1.941967
14.7,1.944605
14.71,1.94757
14.72,1.94811
14.73,1.944796
14.74,1.938788
14.75,1.933599
14.76,1.931588
14.77,1.931254
14.78,1.929728
14.79,1.926716
14.8,1.925047
14.81,1.926509
14.82,1.928592
14.83,1.927845
14.84,1.924078
14.85,1.920096
14.86,1.918522
14.87,1.918793
14.88,1.917378
14.89,1.912538
14.9,1.907182
14.91,1.905409
14.92,1.90711
14.93,1.908485
14.94,1.907667
14.95,1.906371
14.96,1.905886
14.97,1.905203
14.98,1.903025
14.99,1.900013
15,1.89817
15.01,1.897732
15.02,1.896485
15.03,1.893361
15.04,1.890747
15.05,1.891613
15.06,1.895388
15.07,1.898567
15.08,1.89906
15.09,1.897621
15.1,1.895936
15.11,1.895118
15.12,1.894808
15.13,1.893655
15.14,1.891565
15.15,1.891096
15.16,1.894204
15.17,1.8984
15.18,1.900109
15.19,1.899997
15.2,1.900109
15.21,1.900037
15.22,1.89964
15.23,1.899815
15.24,1.899886
15.25,1.898464
15.26,1.896222
15.27,1.89573
15.28,1.897947
15.29,1.901213
15.3,1.903963
15.31,1.905441
15.32,1.904631
15.33,1.902032
15.34,1.900458
15.35,1.901166
15.36,1.902056
15.37,1.901348
15.38,1.899377
15.39,1.897065
15.4,1.89623
15.41,1.898932
15.42,1.904162
15.43,1.908286
15.44,1.909391
15.45,1.908747
15.46,1.908795
15.47,1.910098
15.48,1.91075
15.49,1.909908
15.5,1.90955
15.51,1.911521
15.52,1.915129
15.53,1.917426
15.54,1.916846
15.55,1.915797
15.56,1.916417
15.57,1.917005
15.58,1.915733
15.59,1.913667
15.6,1.91292
15.61,1.914422
15.62,1.917378
15.63,1.919548
15.64,1.919905
15.65,1.920907
15.66,1.924785
15.67,1.929498
15.68,1.931349
15.69,1.930213
15.7,1.929196
15.71,1.930563
15.72,1.93336
15.73,1.934973
15.74,1.933964
15.75,1.931389
15.76,1.929951
15.77,1.93154
15.78,1.934671
15.79,1.936086
15.8,1.93483
15.81,1.932867
15.82,1.932335
15.83,1.933487
15.84,1.935418
15.85,1.937191
15.86,1.93824
15.87,1.939392
15.88,1.941514
15.89,1.944089
15.9,1.946998
15.91,1.950296
15.92,1.953205
15.93,1.955295
15.94,1.956018
15.95,1.954667
15.96,1.952449
15.97,1.951694
15.98,1.952823
15.99,1.954595
16,1.956423
16.01,1.958466
16.02,1.960254
16.03,1.96054
16.04,1.95926
16.05,1.958013
16.06,1.958283
16.07,1.960325
16.08,1.96263
16.09,1.963449
16.1,1.96356
16.11,1.964959
16.12,1.967883
16.13,1.971102
16.14,1.972532
16.15,1.970569
16.16,1.967343
16.17,1.966794
16.18,1.968527
16.19,1.96925
16.2,1.96925
16.21,1.971213
16.22,1.97498
16.23,1.977666
16.24,1.977619
16.25,1.97622
16.26,1.975203
16.27,1.974328
16.28,1.973287
16.29,1.972874
16.3,1.97262
16.31,1.971165
16.32,1.969322
16.33,1.968861
16.34,1.969949
16.35,1.972254
16.36,1.975004
16.37,1.975481
16.38,1.970402
16.39,1.958545
16.4,1.940926
16.41,1.917092
16.42,1.88458
16.43,1.844184
16.44,1.800068
16.45,1.754125
16.46,1.705972
16.47,1.657232
16.48,1.61167
16.49,1.572585
16.5,1.541527
16.51,1.518551
16.52,1.502633
16.53,1.492198
16.54,1.485562
16.55,1.481017
16.56,1.476876
16.57,1.470685
16.58,1.456499
16.59,1.420514
16.6,1.341422
16.61,1.203251
16.62,1.010092
16.63,0.7828553
16.64,0.5430937
16.65,0.3042698
16.66,0.07525285
16.67,-0.1378377
16.68,-0.3354708
16.69,-0.524656
16.7,-0.7127206
16.71,-0.9019772
16.72,-1.088452
16.73,-1.265272
16.74,-1.426554
16.75,-1.56761
16.76,-1.686239
16.77,-1.785278
16.78,-1.869313
16.79,-1.939575
16.8,-1.995293
16.81,-2.037795
16.82,-2.070546
16.83,-2.095954
16.84,-2.114081
16.85,-2.125001
16.86,-2.130866
16.87,-2.135881
16.88,-2.143415
16.89,-2.152069
16.9,-2.15776
16.91,-2.160208
16.92,-2.164014
16.93,-2.171405
16.94,-2.178367
16.95,-2.181053
16.96,-2.182333
16.97,-2.186457
16.98,-2.191528
16.99,-2.194198
17,-2.196058
17.01,-2.198935
17.02,-2.201597
17.03,-2.203592
17.04,-2.205197
17.05,-2.205896
17.06,-2.206516
17.07,-2.208511
17.08,-2.210911
17.09,-2.21173
17.1,-2.210267
17.11,-2.207891
17.12,-2.207192
17.13,-2.208336
17.14,-2.207987
17.15,-2.204768
17.16,-2.201462
17.17,-2.201072
17.18,-2.203035
17.19,-2.203854
17.2,-2.2012
17.21,-2.196527
17.22,-2.192537
17.23,-2.189589
17.24,-2.186275
17.25,-2.181959
17.26,-2.178391
17.27,-2.178828
17.28,-2.182905
17.29,-2.184574
17.3,-2.180131
17.31,-2.173464
17.32,-2.170491
17.33,-2.171373
17.34,-2.171429
17.35,-2.168075
17.36,-2.16349
17.37,-2.161312
17.38,-2.162472
17.39,-2.164396
17.4,-2.164396
17.41,-2.162464
17.42,-2.15981
17.43,-2.157275
17.44,-2.154835
17.45,-2.151513
17.46,-2.14715
17.47,-2.143621
17.48,-2.142223
17.49,-2.141921
17.5,-2.141333
17.51,-2.140625
17.52,-2.140633
17.53,-2.140498
17.54,-2.137971
17.55,-2.132742
17.56,-2.12764
17.57,-2.126201
17.58,-2.128593
17.59,-2.130691
17.6,-2.128808
17.61,-2.123801
17.62,-2.120169
17.63,-2.120741
17.64,-2.121766
17.65,-2.117459
17.66,-2.108812
17.67,-2.10189
17.68,-2.099681
17.69,-2.101254
17.7,-2.103798
17.71,-2.103472
17.72,-2.099919
17.73,-2.097042
17.74,-2.097042
17.75,-2.098656
17.76,-2.099848
17.77,-2.099967
17.78,-2.100635
17.79,-2.103289
17.8,-2.106444
17.81,-2.107239
17.82,-2.105125
17.83,-2.102184
17.84,-2.099903
17.85,-2.097591
17.86,-2.095636
17.87,-2.095993
17.88,-2.09775
17.89,-2.097328
17.9,-2.093959
17.91,-2.090327
17.92,-2.088634
17.93,-2.089079
17.94,-2.090192
17.95,-2.089659
17.96,-2.087752
17.97,-2.088141
17.98,-2.09167
17.99,-2.09415
18,-2.093077
18.01,-2.090915
18.02,-2.090073
18.03,-2.089906
18.04,-2.088547
18.05,-2.085821
18.06,-2.084064
18.07,-2.085002
18.08,-2.086846
18.09,-2.087196
18.1,-2.086465
18.11,-2.086369
18.12,-2.087967
18.13,-2.091026
18.14,-2.093077
18.15,-2.091765
18.16,-2.089206
18.17,-2.08981
18.18,-2.093784
18.19,-2.097241
18.2,-2.098258
18.21,-2.098775
18.22,-2.101453
18.23,-2.105618
18.24,-2.10712
18.25,-2.103893
18.26,-2.099276
18.27,-2.098243
18.28,-2.101954
18.29,-2.106412
18.3,-2.107255
18.31,-2.10557
18.32,-2.106667
18.33,-2.112166
18.34,-2.116966
18.35,-2.116815
18.36,-2.114447
18.37,-2.114471
18.38,-2.117141
18.39,-2.119803
18.4,-2.120829
18.41,-2.120026
18.42,-2.118659
18.43,-2.119168
18.44,-2.121536
18.45,-2.122871
18.46,-2.122005
18.47,-2.121266
18.48,-2.123086
18.49,-2.126853
18.5,-2.130024
18.51,-2.132225
18.52,-2.135571
18.53,-2.140713
18.54,-2.145306
18.55,-2.147285
18.56,-2.14777
18.57,-2.149423
18.58,-2.152999
18.59,-2.156885
18.6,-2.159381
18.61,-2.160048
18.62,-2.159651
18.63,-2.159492
18.64,-2.159898
18.65,-2.159429
18.66,-2.156989
18.67,-2.15462
18.68,-2.155375
18.69,-2.158968
18.7,-2.162957
18.71,-2.165834
18.72,-2.16697
18.73,-2.166549
18.74,-2.166017
18.75,-2.167169
18.76,-2.170165
18.77,-2.173734
18.78,-2.177103
18.79,-2.180338
18.8,-2.183692
18.81,-2.187077
18.82,-2.188857
18.83,-2.187673
18.84,-2.185718
18.85,-2.18606
18.86,-2.188778
18.87,-2.192926
18.88,-2.198203
18.89,-2.203107
18.9,-2.20588
18.91,-2.207057
18.92,-2.209401
18.93,-2.213876
18.94,-2.217849
18.95,-2.219184
18.96,-2.219248
18.97,-2.2204
18.98,-2.223547
18.99,-2.228069
19,-2.232702
19.01,-2.236525
19.02,-2.239736
19.03,-2.243376
19.04,-2.248025
19.05,-2.25261
19.06,-2.255646
19.07,-2.257466
19.08,-2.259485
19.09,-2.262211
19.1,-2.265342
19.11,-2.268648
19.12,-2.272065
19.13,-2.276071
19.14,-2.280545
19.15,-2.283613
19.16,-2.284527
19.17,-2.286093
19.18,-2.290328
19.19,-2.29543
19.2,-2.299515
19.21,-2.303076
19.22,-2.306144
19.23,-2.30689
19.24,-2.305023
19.25,-2.303362
19.26,-2.304077
19.27,-2.306652
19.28,-2.309926
19.29,-2.312851
19.3,-2.314782
19.31,-2.315776
19.32,-2.316252
19.33,-2.316308
19.34,-2.315513
19.35,-2.31297
19.36,-2.308202
19.37,-2.303211
19.38,-2.301033
19.39,-2.301367
19.4,-2.300866
19.41,-2.297513
19.42,-2.292371
19.43,-2.287531
19.44,-2.283565
19.45,-2.279711
19.46,-2.275324
19.47,-2.27077
19.48,-2.266566
19.49,-2.262688
19.5,-2.258801
19.51,-2.254295
19.52,-2.248621
19.53,-2.242224
19.54,-2.23546
19.55,-2.228189
19.56,-2.222109
19.57,-2.220265
19.58,-2.22191
19.59,-2.222602
19.6,-2.220249
19.61,-2.217054
19.62,-2.215902
19.63,-2.216363
19.64,-2.214797
19.65,-2.209099
19.66,-2.20228
19.67,-2.199205
19.68,-2.200031
19.69,-2.200254
19.7,-2.1969
19.71,-2.191575
19.72,-2.188412
19.73,-2.189533
19.74,-2.191774
19.75,-2.190828
19.76,-2.187848
19.77,-2.18672
19.78,-2.187149
19.79,-2.186457
19.8,-2.184455
19.81,-2.182444
19.82,-2.182309
19.83,-2.185265
19.84,-2.188778
19.85,-2.188802
19.86,-2.185281
19.87,-2.181816
19.88,-2.181141
19.89,-2.182062
19.9,-2.180664
19.91,-2.176142
19.92,-2.172549
19.93,-2.172732
19.94,-2.174711
19.95,-2.175593
19.96,-2.175133
19.97,-2.174703
19.98,-2.174886
19.99,-2.174767
20,-2.173336
20.01,-2.171032
20.02,-2.170444
20.03,-2.17344
20.04,-2.176698
20.05,-2.175434
20.06,-2.171953
20.07,-2.172955
20.08,-2.178979
20.09,-2.184391
20.1,-2.185909
20.11,-2.184709
20.12,-2.183326
20.13,-2.18366
20.14,-2.18521
20.15,-2.185726
20.16,-2.184765
20.17,-2.184908
20.18,-2.188166
20.19,-2.192664
20.2,-2.195017
20.21,-2.194548
20.22,-2.193308
20.23,-2.193133
20.24,-2.193372
20.25,-2.192648
20.26,-2.191909
20.27,-2.193411
20.28,-2.197496
20.29,-2.201843
20.3,-2.203544
20.31,-2.201772
20.32,-2.199515
20.33,-2.200667
20.34,-2.204641
20.35,-2.206786
20.36,-2.204752
20.37,-2.201088
20.38,-2.198712
20.39,-2.19779
20.4,-2.19717
20.41,-2.195923
20.42,-2.194436
20.43,-2.193745
20.44,-2.193046
20.45,-2.191075
20.46,-2.188786
20.47,-2.188015
20.48,-2.188675
20.49,-2.189541
20.5,-2.190042
20.51,-2.189978
20.52,-2.189334
20.53,-2.188627
20.54,-2.188206
20.55,-2.187761
20.56,-2.187586
20.57,-2.188404
20.58,-2.189589
20.59,-2.18962
20.6,-2.188611
20.61,-2.188675
20.62,-2.190955
20.63,-2.19384
20.64,-2.195327
20.65,-2.195962
20.66,-2.197035
20.67,-2.198648
20.68,-2.200071
20.69,-2.200484
20.7,-2.199848
20.71,-2.199117
20.72,-2.199046
20.73,-2.199117
20.74,-2.198251
20.75,-2.196495
20.76,-2.195835
20.77,-2.198251
20.78,-2.202376
20.79,-2.204633
20.8,-2.204108
20.81,-2.203512
20.82,-2.205698
20.83,-2.209846
20.84,-2.211952
20.85,-2.211038
20.86,-2.211205
20.87,-2.215075
20.88,-2.220154
20.89,-2.222951
20.9,-2.222903
20.91,-2.22187
20.92,-2.221974
20.93,-2.223865
20.94,-2.225614
20.95,-2.22439
20.96,-2.22075
20.97,-2.218493
20.98,-2.219383
20.99,-2.221314
21,-2.221863
21.01,-2.221704
21.02,-2.223063
21.03,-2.225717
21.04,-2.227147
21.05,-2.225995
21.06,-2.223706
21.07,-2.222792
21.08,-2.223929
21.09,-2.225741
21.1,-2.226607
21.11,-2.226305
21.12,-2.226233
21.13,-2.226782
21.14,-2.226083
21.15,-2.223571
21.16,-2.221282
21.17,-2.220972
21.18,-2.222307
21.19,-2.223277
21.2,-2.222109
21.21,-2.219804
21.22,-2.218811
21.23,-2.219518
21.24,-2.220352
21.25,-2.220718
21.26,-2.220948
21.27,-2.220909
21.28,-2.220718
21.29,-2.22133
21.3,-2.22342
21.31,-2.225916
21.32,-2.22772
21.33,-2.229841
21.34,-2.232774
21.35,-2.23515
21.36,-2.236557
21.37,-2.238536
21.38,-2.2422
21.39,-2.245855
21.4,-2.246936
21.41,-2.245808
21.42,-2.245426
21.43,-2.247755
21.44,-2.251514
21.45,-2.253659
21.46,-2.253366
21.47,-2.253215
21.48,-2.255718
21.49,-2.259548
21.5,-2.261416
21.51,-2.260979
21.52,-2.2614
21.53,-2.264452
21.54,-2.267782
21.55,-2.267718
21.56,-2.262282
21.57,-2.251021
21.58,-2.2331
21.59,-2.206898
21.6,-2.172105
21.61,-2.129873
21.62,-2.080878
21.63,-2.025064
21.64,-1.963838
21.65,-1.901793
21.66,-1.844684
21.67,-1.79615
21.68,-1.756636
21.69,-1.724895
21.7,-1.699591
21.71,-1.679619
21.72,-1.663963
21.73,-1.651128
21.74,-1.638738
21.75,-1.622828
21.76,-1.594504
21.77,-1.535495
21.78,-1.422246
21.79,-1.243496
21.8,-1.011475
21.81,-0.7507007
21.82,-0.481534
21.83,-0.2173424
21.84,0.02857049
21.85,0.2422571
21.86,0.4226843
21.87,0.5874475
21.88,0.7544835
21.89,0.9258032
21.9,1.094039
21.91,1.252254
21.92,1.395011
21.93,1.518091
21.94,1.619562
21.95,1.700775
21.96,1.76603
21.97,1.819086
21.98,1.861397
21.99,1.893918
22,1.918459
22.01,1.937286
22.02,1.952076
22.03,1.963886
22.04,1.973263
22.05,1.980631
22.06,1.987298
22.07,1.994824
22.08,2.002684
22.09,2.008216
22.1,2.010854
22.11,2.013826
22.12,2.019763
22.13,2.026629
22.14,2.030961
22.15,2.033178
22.16,2.036794
22.17,2.042659
22.18,2.046879
22.19,2.046061
22.2,2.042421
22.21,2.040696
22.22,2.042516
22.23,2.045242
22.24,2.045989
22.25,2.045615
22.26,2.047054
22.27,2.050765
22.28,2.053825
22.29,2.053857
22.3,2.052283
22.31,2.051806
22.32,2.052331
22.33,2.05195
22.34,2.050908
22.35,2.051385
22.36,2.052935
22.37,2.052466
22.38,2.050233
22.39,2.049844
22.4,2.051647
22.41,2.05245
22.42,2.051314
22.43,2.050026
22.44,2.04881
22.45,2.046855
22.46,2.045043
22.47,2.044932
22.48,2.046211
22.49,2.047189
22.5,2.046903
22.51,2.046275
22.52,2.046879
22.53,2.048365
22.54,2.04792
22.55,2.04409
22.56,2.039099
22.57,2.036278
22.58,2.036921
22.59,2.039321
22.6,2.040426
22.61,2.039186
22.62,2.03739
22.63,2.036254
22.64,2.034171
22.65,2.03081
22.66,2.028942
22.67,2.028704
22.68,2.026749
22.69,2.022918
22.7,2.021122
22.71,2.022688
22.72,2.02438
22.73,2.023618
22.74,2.021535
22.75,2.02047
22.76,2.021122
22.77,2.022584
22.78,2.02295
22.79,2.021066
22.8,2.01896
22.81,2.019382
22.82,2.021631
22.83,2.022775
22.84,2.022179
22.85,2.02225
22.86,2.023729
22.87,2.023872
22.88,2.021623
22.89,2.019437
22.9,2.018658
22.91,2.017752
22.92,2.016012
22.93,2.015169
22.94,2.01668
22.95,2.019413
22.96,2.021162
22.97,2.021496
22.98,2.021806
22.99,2.022402
23,2.021956
23.01,2.020097
23.02,2.018317
23.03,2.017323
23.04,2.016234
23.05,2.015034
23.06,2.015154
23.07,2.016377
23.08,2.016465
23.09,2.014836
23.1,2.013199
23.11,2.012761
23.12,2.012603
23.13,2.010735
23.14,2.006586
23.15,2.002088
23.16,1.99914
23.17,1.998194
23.18,1.998695
23.19,1.999211
23.2,1.998703
23.21,1.998051
23.22,1.997836
23.23,1.996907
23.24,1.994729
23.25,1.992297
23.26,1.990692
23.27,1.989714
23.28,1.988165
23.29,1.98613
23.3,1.985701
23.31,1.987966
23.32,1.991534
23.33,1.993752
23.34,1.992822
23.35,1.99043
23.36,1.989985
23.37,1.991606
23.38,1.992448
23.39,1.991765
23.4,1.991693
23.41,1.993307
23.42,1.995063
23.43,1.996017
23.44,1.997256
23.45,1.998862
23.46,1.99968
23.47,2.000435
23.48,2.002025
23.49,2.00247
23.5,2.00119
23.51,2.001429
23.52,2.004639
23.53,2.007906
23.54,2.00793
23.55,2.00518
23.56,2.003074
23.57,2.003582
23.58,2.004759
23.59,2.003487
23.6,1.999942
23.61,1.997256
23.62,1.996954
23.63,1.997217
23.64,1.995842
23.65,1.994117
23.66,1.99515
23.67,1.999521
23.68,2.005037
23.69,2.009145
23.7,2.011156
23.71,2.012865
23.72,2.015774
23.73,2.01865
23.74,2.019715
23.75,2.019715
23.76,2.020581
23.77,2.022823
23.78,2.025906
23.79,2.029347
23.8,2.033202
23.81,2.036842
23.82,2.038582
23.83,2.037946
23.84,2.036484
23.85,2.035944
23.86,2.036985
23.87,2.039313
23.88,2.042572
23.89,2.046752
23.9,2.051775
23.91,2.056885
23.92,2.060604
23.93,2.061931
23.94,2.061423
23.95,2.060533
23.96,2.060827
23.97,2.06244
23.98,2.063505
23.99,2.063751
24,2.065929
24.01,2.071357
24.02,2.078358
24.03,2.08439
24.04,2.087649
24.05,2.089341
24.06,2.092465
24.07,2.097114
24.08,2.100841
24.09,2.102558
24.1,2.103639
24.11,2.105681
24.12,2.108431
24.13,2.110783
24.14,2.112611
24.15,2.114487
24.16,2.115981
24.17,2.116545
24.18,2.116879
24.19,2.11676
24.2,2.11494
24.21,2.112174
24.22,2.110267
24.23,2.109091
24.24,2.107803
24.25,2.107008
24.26,2.107414
24.27,2.107898
24.28,2.106921
24.29,2.105387
24.3,2.105125
24.31,2.105117
24.32,2.103321
24.33,2.100269
24.34,2.09736
24.35,2.094285
24.36,2.091797
24.37,2.092505
24.38,2.095516
24.39,2.095215
24.4,2.089031
24.41,2.081203
24.42,2.075966
24.43,2.072446
24.44,2.068249
24.45,2.063839
24.46,2.062201
24.47,2.064578
24.48,2.067216
24.49,2.065031
24.5,2.058188
24.51,2.050654
24.52,2.044996
24.53,2.041554
24.54,2.03898
24.55,2.03588
24.56,2.032709
24.57,2.030023
24.58,2.026598
24.59,2.021265
24.6,2.014748
24.61,2.008494
24.62,2.002335
24.63,1.995349
24.64,1.988769
24.65,1.984557
24.66,1.982077
24.67,1.980225
24.68,1.978906
24.69,1.976267
24.7,1.970363
24.71,1.963933
24.72,1.960858
24.73,1.959499
24.74,1.955716
24.75,1.949994
24.76,1.945869
24.77,1.944582
24.78,1.944534
24.79,1.943843
24.8,1.942436
24.81,1.941872
24.82,1.942976
24.83,1.944542
24.84,1.945464
24.85,1.946004
24.86,1.946553
24.87,1.946704
24.88,1.94602
24.89,1.944494
24.9,1.943048
24.91,1.943318
24.92,1.945821
24.93,1.948174
24.94,1.946886
24.95,1.942786
24.96,1.94145
24.97,1.945066
24.98,1.948857
24.99,1.948174
25,1.94424
25.01,1.941983
25.02,1.944605
25.03,1.949453
25.04,1.951297
25.05,1.950216
25.06,1.950407
25.07,1.952012
25.08,1.951647
25.09,1.948476
25.1,1.944137
25.11,1.940187
25.12,1.937485
25.13,1.935283
25.14,1.932613
25.15,1.931016
25.16,1.931524
25.17,1.932112
25.18,1.930483
25.19,1.927137
25.2,1.925047
25.21,1.925405
25.22,1.925826
25.23,1.924141
25.24,1.920327
25.25,1.915661
25.26,1.912522
25.27,1.912522
25.28,1.913961
25.29,1.913873
25.3,1.912371
25.31,1.911966
25.32,1.912793
25.33,1.911831
25.34,1.908024
25.35,1.904559
25.36,1.903343
25.37,1.902564
25.38,1.901372
25.39,1.900744
25.4,1.900125
25.41,1.899131
25.42,1.899886
25.43,1.90328
25.44,1.906069
25.45,1.905664
25.46,1.90378
25.47,1.902827
25.48,1.90208
25.49,1.900395
25.5,1.899751
25.51,1.901992
25.52,1.905219
25.53,1.906618
25.54,1.906371
25.55,1.906117
25.56,1.906228
25.57,1.90653
25.58,1.907094
25.59,1.907372
25.6,1.906729
25.61,1.905441
25.62,1.904933
25.63,1.906355
25.64,1.908636
25.65,1.91021
25.66,1.911338
25.67,1.9123
25.68,1.911926
25.69,1.909685
25.7,1.907261
25.71,1.906355
25.72,1.906641
25.73,1.906951
25.74,1.906816
25.75,1.906713
25.76,1.907269
25.77,1.908684
25.78,1.910814
25.79,1.913055
25.8,1.915129
25.81,1.916973
25.82,1.918014
25.83,1.918109
25.84,1.918014
25.85,1.918435
25.86,1.919842
25.87,1.922075
25.88,1.9238
25.89,1.924181
25.9,1.924308
25.91,1.925643
25.92,1.927423
25.93,1.927201
25.94,1.923808
25.95,1.919413
25.96,1.918443
25.97,1.922758
25.98,1.928631
25.99,1.930896
26,1.929506
26.01,1.929474
26.02,1.933956
26.03,1.939257
26.04,1.940385
26.05,1.938796
26.06,1.938701
26.07,1.940306
26.08,1.941212
26.09,1.940187
26.1,1.938526
26.11,1.938343
26.12,1.939726
26.13,1.940926
26.14,1.940497
26.15,1.93917
26.16,1.939638
26.17,1.942611
26.18,1.944772
26.19,1.943954
26.2,1.942945
26.21,1.944931
26.22,1.948659
26.23,1.950749
26.24,1.950129
26.25,1.949374
26.26,1.951742
26.27,1.957146
26.28,1.962098
26.29,1.963536
26.3,1.96205
26.31,1.960325
26.32,1.959928
26.33,1.960746
26.34,1.961303
26.35,1.960913
26.36,1.961629
26.37,1.964005
26.38,1.965292
26.39,1.964728
26.4,1.964363
26.41,1.965284
26.42,1.967152
26.43,1.969171
26.44,1.970251
26.45,1.970347
26.46,1.970808
26.47,1.972667
26.48,1.975282
26.49,1.976903
26.5,1.976768
26.51,1.976148
26.52,1.976045
26.53,1.975179
26.54,1.972691
26.55,1.971181
26.56,1.973931
26.57,1.979605
26.58,1.983309
26.59,1.983444
26.6,1.982641
26.61,1.981656
26.62,1.979478
26.63,1.977785
26.64,1.977793
26.65,1.977555
26.66,1.976641
26.67,1.976418
26.68,1.976379
26.69,1.975679
26.7,1.975282
26.71,1.976172
26.72,1.977619
26.73,1.976887
26.74,1.969814
26.75,1.953848
26.76,1.929839
26.77,1.899354
26.78,1.863305
26.79,1.822154
26.8,1.775853
26.81,1.725101
26.82,1.672784
26.83,1.623209
26.84,1.580127
26.85,1.545731
26.86,1.520189
26.87,1.50164
26.88,1.487287
26.89,1.474253
26.9,1.45816
26.91,1.428652
26.92,1.365677
26.93,1.24673
26.94,1.066097
26.95,0.842762
26.96,0.6029367
26.97,0.3618002
26.98,0.1274427
26.99,-0.09113947
27,-0.2899488
27.01,-0.4756371
27.02,-0.6595691
27.03,-0.8483887
27.04,-1.038353
27.05,-1.219225
27.06,-1.382446
27.07,-1.524456
27.08,-1.646543
27.09,-1.751208
27.1,-1.838676
27.11,-1.909741
27.12,-1.968066
27.13,-2.016075
27.14,-2.053809
27.15,-2.080981
27.16,-2.098187
27.17,-2.108169
27.18,-2.115504
27.19,-2.123873
27.2,-2.13387
27.21,-2.142763
27.22,-2.148302
27.23,-2.152419
27.24,-2.158141
27.25,-2.165612
27.26,-2.172804
27.27,-2.17735
27.28,-2.178756
27.29,-2.180688
27.3,-2.187125
27.31,-2.19539
27.32,-2.199141
27.33,-2.197917
27.34,-2.197544
27.35,-2.201597
27.36,-2.207009
27.37,-2.2096
27.38,-2.209473
27.39,-2.209846
27.4,-2.212771
27.41,-2.215584
27.42,-2.214241
27.43,-2.210426
27.44,-2.209425
27.45,-2.212016
27.46,-2.214352
27.47,-2.213486
27.48,-2.209806
27.49,-2.20623
27.5,-2.205165
27.51,-2.205117
27.52,-2.203282
27.53,-2.200063
27.54,-2.197846
27.55,-2.197703
27.56,-2.198426
27.57,-2.197115
27.58,-2.192338
27.59,-2.187165
27.6,-2.185528
27.61,-2.186505
27.62,-2.186259
27.63,-2.183731
27.64,-2.181466
27.65,-2.181689
27.66,-2.183024
27.67,-2.18242
27.68,-2.179162
27.69,-2.175657
27.7,-2.174552
27.71,-2.175609
27.72,-2.176436
27.73,-2.175546
27.74,-2.173082
27.75,-2.169808
27.76,-2.16608
27.77,-2.162194
27.78,-2.158825
27.79,-2.156186
27.8,-2.154104
27.81,-2.153333
27.82,-2.153857
27.83,-2.15377
27.84,-2.152443
27.85,-2.151338
27.86,-2.15021
27.87,-2.147174
27.88,-2.142572
27.89,-2.139544
27.9,-2.139783
27.91,-2.14111
27.92,-2.14111
27.93,-2.139982
27.94,-2.138305
27.95,-2.135499
27.96,-2.131144
27.97,-2.12578
27.98,-2.12094
27.99,-2.118699
28,-2.118993
28.01,-2.118818
28.02,-2.116124
28.03,-2.112977
28.04,-2.112627
28.05,-2.114026
28.06,-2.113581
28.07,-2.111673
28.08,-2.111276
28.09,-2.11312
28.1,-2.116148
28.11,-2.11823
28.12,-2.117395
28.13,-2.115059
28.14,-2.114113
28.15,-2.114328
28.16,-2.113716
28.17,-2.112508
28.18,-2.11192
28.19,-2.111999
28.2,-2.111761
28.21,-2.110584
28.22,-2.109059
28.23,-2.107501
28.24,-2.105602
28.25,-2.104449
28.26,-2.104823
28.27,-2.10491
28.28,-2.103909
28.29,-2.103782
28.3,-2.105355
28.31,-2.10708
28.32,-2.107422
28.33,-2.106102
28.34,-2.104108
28.35,-2.102931
28.36,-2.102653
28.37,-2.101787
28.38,-2.099498
28.39,-2.097257
28.4,-2.0974
